kolo,dan,datum,ura,lestvica_domaci,domaca_ekipa,lestvica_gostje,gostujoca_ekipa,zadetki_domaci,zadetki_gostje,drzava,sezona
16,sobota,12/14/19,8:45 PM,18,Genoa,17,Sampdoria,0,1,Italy,19
16,nedelja,12/15/19,12:30 PM,12,Hellas Verona,9,Torino,3,3,Italy,19
16,nedelja,12/15/19,3:00 PM,13,Bologna,6,Atalanta BC,2,1,Italy,19
16,nedelja,12/15/19,3:00 PM,2,Juventus,16,Udinese Calcio,3,1,Italy,19
16,nedelja,12/15/19,3:00 PM,10,AC Milan,11,Sassuolo,0,0,Italy,19
16,nedelja,12/15/19,6:00 PM,5,AS Roma,20,SPAL,3,1,Italy,19
16,nedelja,12/15/19,8:45 PM,14,Fiorentina,1,Inter,1,1,Italy,19
16,ponedeljek,12/16/19,8:45 PM,4,Cagliari Calcio,3,Lazio,1,2,Italy,19
17,sreda,12/18/19,6:55 PM,15,Sampdoria,1,Juventus,1,2,Italy,19
17,petek,12/20/19,8:45 PM,14,Fiorentina,4,AS Roma,1,4,Italy,19
17,sobota,12/21/19,3:00 PM,17,Udinese Calcio,5,Cagliari Calcio,2,1,Italy,19
17,sobota,12/21/19,6:00 PM,2,Inter,19,Genoa,4,0,Italy,19
17,sobota,12/21/19,8:45 PM,8,Torino,20,SPAL,1,2,Italy,19
17,nedelja,12/22/19,12:30 PM,6,Atalanta BC,10,AC Milan,5,0,Italy,19
17,nedelja,12/22/19,3:00 PM,16,Lecce,13,Bologna,2,3,Italy,19
17,nedelja,12/22/19,3:00 PM,7,Parma,18,Brescia,1,1,Italy,19
17,nedelja,12/22/19,8:45 PM,11,Sassuolo,9,SSC Napoli,1,2,Italy,19
17,sreda,2/5/20,8:45 PM,3,Lazio,12,Hellas Verona,0,0,Italy,19
18,nedelja,1/5/20,12:30 PM,18,Brescia,3,Lazio,1,2,Italy,19
18,nedelja,1/5/20,3:00 PM,19,SPAL,12,Hellas Verona,0,2,Italy,19
18,nedelja,1/5/20,6:00 PM,20,Genoa,13,Sassuolo,2,1,Italy,19
18,nedelja,1/5/20,8:45 PM,4,AS Roma,10,Torino,0,2,Italy,19
18,ponedeljek,1/6/20,12:30 PM,9,Bologna,15,Fiorentina,1,1,Italy,19
18,ponedeljek,1/6/20,3:00 PM,5,Atalanta BC,7,Parma,5,0,Italy,19
18,ponedeljek,1/6/20,3:00 PM,1,Juventus,6,Cagliari Calcio,4,0,Italy,19
18,ponedeljek,1/6/20,3:00 PM,11,AC Milan,17,Sampdoria,0,0,Italy,19
18,ponedeljek,1/6/20,6:00 PM,16,Lecce,14,Udinese Calcio,0,1,Italy,19
18,ponedeljek,1/6/20,8:45 PM,8,SSC Napoli,2,Inter,1,3,Italy,19
19,sobota,1/11/20,3:00 PM,6,Cagliari Calcio,12,AC Milan,0,2,Italy,19
19,sobota,1/11/20,6:00 PM,3,Lazio,8,SSC Napoli,1,0,Italy,19
19,sobota,1/11/20,8:45 PM,2,Inter,5,Atalanta BC,1,1,Italy,19
19,nedelja,1/12/20,12:30 PM,13,Udinese Calcio,14,Sassuolo,3,0,Italy,19
19,nedelja,1/12/20,3:00 PM,15,Fiorentina,20,SPAL,1,0,Italy,19
19,nedelja,1/12/20,3:00 PM,16,Sampdoria,19,Brescia,5,1,Italy,19
19,nedelja,1/12/20,3:00 PM,9,Torino,10,Bologna,1,0,Italy,19
19,nedelja,1/12/20,6:00 PM,11,Hellas Verona,18,Genoa,2,1,Italy,19
19,nedelja,1/12/20,8:45 PM,4,AS Roma,1,Juventus,1,2,Italy,19
19,ponedeljek,1/13/20,8:45 PM,7,Parma,17,Lecce,2,0,Italy,19
20,sobota,1/18/20,3:00 PM,3,Lazio,16,Sampdoria,5,1,Italy,19
20,sobota,1/18/20,6:00 PM,15,Sassuolo,8,Torino,2,1,Italy,19
20,sobota,1/18/20,8:45 PM,11,SSC Napoli,14,Fiorentina,0,2,Italy,19
20,nedelja,1/19/20,12:30 PM,10,AC Milan,12,Udinese Calcio,3,2,Italy,19
20,nedelja,1/19/20,3:00 PM,19,Brescia,6,Cagliari Calcio,2,2,Italy,19
20,nedelja,1/19/20,3:00 PM,13,Bologna,9,Hellas Verona,1,1,Italy,19
20,nedelja,1/19/20,3:00 PM,17,Lecce,2,Inter,1,1,Italy,19
20,nedelja,1/19/20,6:00 PM,18,Genoa,5,AS Roma,1,3,Italy,19
20,nedelja,1/19/20,8:45 PM,1,Juventus,7,Parma,2,1,Italy,19
20,ponedeljek,1/20/20,8:45 PM,4,Atalanta BC,20,SPAL,1,2,Italy,19
21,petek,1/24/20,8:45 PM,18,Brescia,7,AC Milan,0,1,Italy,19
21,sobota,1/25/20,3:00 PM,19,SPAL,12,Bologna,1,3,Italy,19
21,sobota,1/25/20,6:00 PM,11,Fiorentina,20,Genoa,0,0,Italy,19
21,sobota,1/25/20,8:45 PM,9,Torino,5,Atalanta BC,0,7,Italy,19
21,nedelja,1/26/20,12:30 PM,2,Inter,6,Cagliari Calcio,1,1,Italy,19
21,nedelja,1/26/20,3:00 PM,10,Hellas Verona,17,Lecce,3,0,Italy,19
21,nedelja,1/26/20,3:00 PM,16,Sampdoria,15,Sassuolo,0,0,Italy,19
21,nedelja,1/26/20,3:00 PM,8,Parma,13,Udinese Calcio,2,0,Italy,19
21,nedelja,1/26/20,6:00 PM,4,AS Roma,3,Lazio,1,1,Italy,19
21,nedelja,1/26/20,8:45 PM,14,SSC Napoli,1,Juventus,2,1,Italy,19
22,sobota,2/1/20,3:00 PM,11,Bologna,19,Brescia,2,1,Italy,19
22,sobota,2/1/20,6:00 PM,7,Cagliari Calcio,8,Parma,2,2,Italy,19
22,sobota,2/1/20,8:45 PM,15,Sassuolo,4,AS Roma,4,2,Italy,19
22,nedelja,2/2/20,12:30 PM,1,Juventus,13,Fiorentina,3,0,Italy,19
22,nedelja,2/2/20,3:00 PM,5,Atalanta BC,18,Genoa,2,2,Italy,19
22,nedelja,2/2/20,3:00 PM,6,AC Milan,9,Hellas Verona,1,1,Italy,19
22,nedelja,2/2/20,3:00 PM,3,Lazio,20,SPAL,5,1,Italy,19
22,nedelja,2/2/20,6:00 PM,17,Lecce,10,Torino,4,0,Italy,19
22,nedelja,2/2/20,8:45 PM,14,Udinese Calcio,2,Inter,0,2,Italy,19
22,ponedeljek,2/3/20,8:45 PM,16,Sampdoria,12,SSC Napoli,2,4,Italy,19
23,petek,2/7/20,8:45 PM,5,AS Roma,10,Bologna,2,3,Italy,19
23,sobota,2/8/20,3:00 PM,14,Fiorentina,4,Atalanta BC,1,2,Italy,19
23,sobota,2/8/20,6:00 PM,12,Torino,16,Sampdoria,1,3,Italy,19
23,sobota,2/8/20,8:45 PM,9,Hellas Verona,1,Juventus,2,1,Italy,19
23,nedelja,2/9/20,12:30 PM,20,SPAL,13,Sassuolo,1,2,Italy,19
23,nedelja,2/9/20,3:00 PM,18,Genoa,7,Cagliari Calcio,1,0,Italy,19
23,nedelja,2/9/20,3:00 PM,11,SSC Napoli,17,Lecce,2,3,Italy,19
23,nedelja,2/9/20,3:00 PM,19,Brescia,15,Udinese Calcio,1,1,Italy,19
